company_id,company_name,company_type,company_url,location,telephone,product_description,about_company,product_types,all_product_services,link_prod_services,brands,link_all_brands,primary_company_type,additional_activities,key_personnel,social_media,other_locations,annual_revenue,year_founded,num_employees,url
20074636,,Distributor,,"Tifton, GA 31793",tel://229-386-2929,"Distributor, repair & full service provider for a full line of hydraulic cylinders, motors & pumps. OEM parts available for a wide variety of makes & models of hydraulic cylinder including parts & service for generator, compressors & all other hydraulic equipment.","Company Description by Thomasnet
Manufacturer, distributor, service & repair company for screw, vane & reciprocating air compressors in stationary, portable, gas, diesel & electric models, refrigerant, lubricants, chillers, regenerative & deliquescent air dryers, contact kits for magnetic starters, hydraulic cylinders, motors & pumps, prime power, industrial, farm, mobile, RV, marine, portable & standby generators, fluid & air power products & starters. Pressure washers & paint sprayers. Industrial electronics, AC DC controls, chain hoists. Hydraulic jacks & concrete vibrators. Welding, installation & repair services. Replacement parts. Filters & valves. Sell, service & repair electric & air tools.","['Cylinders: Hydraulic', 'Cylinders: Adjustable Stroke', 'Cylinders: Air', 'Cylinders: Hydraulic, Adjustable Stroke', 'Cylinders: Tie-Rod', 'Cylinders: Welded']","['Bodies', 'Chargers', 'Compressors', 'Contacts', 'Controls and Controllers', 'Coolers', 'Cylinders', 'Drills', 'Dryers', 'Emergency Power & Lighting Supplies', 'Filters', 'Fluid Conditioning Equipment', 'Fluids', 'Gages', 'Generators', 'Guns', 'Heaters', 'Hoists', 'Hose', 'Hurricane Response', 'Jacks', 'Lubricants', 'Machinery', 'Maintenance and Repair Services']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=20074636&search_position=379&product_family=159738,"['Accuspray', 'Amspray', 'Arrow', 'Associated', 'Astro', 'Binks', 'Black & Decker', 'Blue-Point', 'Bostitch', 'Briggs & Stratton', 'Campbell Hausfeld', 'Century', 'Champion', 'Chicago Pneumatic', 'Christie', 'CompAir', 'Cooper', 'CPS', 'Croix', 'Curtis', 'Dayton', 'DeVilbiss', 'DeWalt', 'Excide', 'Gardner Denver', 'Generac', 'Goodall', 'Graco', 'Guardian', 'Hitachi']",https://www.thomasnet.com/brands-carried.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=20074636&search_position=379,Distributor,"Custom Manufacturer, Service Company",['Not Available'],,,Under $1 Mil,1993,10-49,https://www.thomasnet.com/profile/20074636/industrial-controls-inc.html?cid=20074636&cov=NA&heading=21650809&searchpos=379&what=hydraulic+cylinders
1247903,,Turnkey Systems Integrator,,"Middletown, IN 47356",tel://800-262-0577,"Source For Industrial Automation Requirements. Fluid Power & Automation Products: Hydraulics, Hydraulic Power Units, Pneumatics, Electronic, Servo, Profile Systems, Pick & Place, Linear Motion Technology, Linear Guideways, Ball Screws, & Conveyors","Company Description by Thomasnet
Modular Industrial Construction. Products Include Aluminum Profile System For Machine Frames & Bases, Workstations, Guards, & Linear Motion Assemblies. Modular Conveyor Systems In Aluminum & Stainless Steel. Standard Conveyors Designed To Carry A Wide Variety Of Products. CAD Design, Service, & Installation Available For All Automated Products","['Cylinders: Hydraulic', 'Cylinders: Air', 'Cylinders: Air, Heavy Duty Mill Type', 'Cylinders: Electric']","['Actuators', 'Aluminum', 'Assembly Machinery', 'Automation Systems', 'Bases', 'Bearings', 'Belts', 'Benches', 'Booths', 'Brackets', 'Bushings', 'Conduits and Ducts', 'Conveyor Parts', 'Conveyors', 'Couplers and Couplings', 'Cylinders', 'Displays', 'Drafting Services', 'Drives', 'Fabrication Services', 'Feeders and Feed Systems', 'Frames', 'Framing Systems', 'Gearheads and Gearboxes', 'Guards', 'Guides']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=1247903&search_position=380&product_family=152449,,,Turnkey Systems Integrator,"Manufacturer, Custom Manufacturer, Service Company",['Not Available'],,,Not Available,Not Available,Not Available,https://www.thomasnet.com/profile/01247903/alumitec-profile-systems.html?cid=1247903&cov=NA&heading=21650809&searchpos=380&what=hydraulic+cylinders
962444,,Manufacturer,,"West Carrollton, OH 45449",tel://937-866-7969,,"Company Description by Thomasnet
Manufacturer of hydraulic hose reels for industrial and commercial applications. Products include master and hydraulic cylinders, brake components, seal kits, brake rotors, friction and brake plates.","['Cylinders: Hydraulic', 'Cylinders', 'Cylinders: Custom', 'Cylinders: Master']","['Assemblies', 'Cylinders', 'Hydraulic Equipment', 'Plates', 'Reels', 'Rotors', 'Seals']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=962444&search_position=381&product_family=159976,,,Manufacturer,,['Not Available'],,,Not Available,Not Available,10-49,https://www.thomasnet.com/profile/00962444/jet-products-inc.html?cid=962444&cov=NA&heading=21650809&searchpos=381&what=hydraulic+cylinders
1283625,,Service Company,,"Atlanta, GA 30340",tel://770-447-9545,"Woman-owned custom fabricator of hydraulic cylinders. Materials include sheet metal, aluminum, steel, stainless steel & brass. Capabilities include machining, vertical boring with swing up to 135 in., horizontal boring up to 8 ft. x 18 ft., lathe cutting up to 42 ft. length & 12 ft. dia., CNC milling & turning for OD up to 9 in. & length up to 50 in., thermal spray coating, MIG, TIG & orbital welding, brazing, pipe bending & repairing.","Company Description by Thomasnet
Woman-owned custom fabricator of machine parts & food service equipment. Parts & equipment include bars, bases, frames, bins, gear blanks, welding booths, chutes, containers, conveyors, crushers, air cylinders, erectors, gears, hoppers, jigs, fixtures, drip pans, pipes, platforms, racks, rollers, rolls, machinery shields, shims, stacks, stairs, tanks, troughs, vats & weldments. Materials include sheet metal, aluminum, steel, stainless steel & brass. Capabilities include machining, vertical boring with swing up to 135 in., horizontal boring up to 8 ft. x 18 ft., lathe cutting up to 42 ft. length & 12 ft. dia., CNC milling & turning for OD up to 9 in. & length up to 50 in., thermal spray coating, MIG, TIG & orbital welding, brazing, pipe bending & repairing.","['Cylinders: Hydraulic', 'Cylinders: Air']","['Bars', 'Bins', 'Booths', 'Boring Services', 'Brazing Services', 'Centers', 'Chutes', 'Construction Services', 'Containers', 'Contractors', 'Conveyors', 'Crushers', 'Cylinders', 'Fabrication Services', 'Gears', 'Handling Equipment', 'Hoppers', 'Machinery Parts', 'Machining', 'Maintenance and Repair Services', 'Milling Services', 'Millwrights', 'Pans', 'Pipes', 'Plastics', 'Platforms', 'Racks', 'Recycling Machinery']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=1283625&search_position=382&product_family=157803,,,Service Company,"Manufacturer, Custom Manufacturer, Finishing Service Company",['Not Available'],,,$1 - 4.9 Mil,1919,10-49,https://www.thomasnet.com/profile/01283625/capital-city-machine-shop-inc.html?cid=1283625&cov=NA&heading=21650809&searchpos=382&what=hydraulic+cylinders
629954,,Distributor,,"Palmdale, CA 93551",tel://866-517-1551,Distributor of hydraulic & pneumatic cylinders with NFPA mounting styles & rod sizes. Available in bore sizes up to 24 in. Pneumatic cylinders are available in steel & aluminum with pressure ratings up to 250 psi. Hydraulic cylinders are available in steel with PTFE backup seals & are pressure rated up to 5000 psi.,"Company Description by Thomasnet
Distributor of hydraulic & pneumatic equipment including dryers, breathers, cylinders, pumps, motors, valves, filters, hydraulic power units, hydraulic & pneumatic controls, bearings, lubricants, bearings, drives, belts, gears & lubrication systems. Also available coil handling & press feeding equipment, safety products including machine guards & machine tool replacement parts. Hydraulic power units can be designed as per customers’ specifications. Markets served include metal stamping, tool & die, aerospace, automotive, food, machining, metal fabrication, construction equipment & repair & machine repair & new equipment.","['Cylinders: Hydraulic', 'Cylinders: Air', 'Cylinders: Air, Metric', 'Cylinders: Aluminum', 'Cylinders: NFPA Standard', 'Cylinders: Pneumatic', 'Cylinders: Rodless', 'Cylinders: Steel', 'Cylinders: Welded']","['Accumulators', 'Actuators', 'Air Logic Systems', 'Antifreeze', 'Bearings', 'Belts', 'Boosters', 'Breathers', 'Coalescers', 'Controls and Controllers', 'Coolants', 'Couplers and Couplings', 'Curtains', 'Cylinder Components', 'Cylinders', 'Descalers', 'Detection Services', 'Drains', 'Dryers', 'Exchangers']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=629954&search_position=383&product_family=155024,"['AGMACO', 'Airtech', 'Peninsular']",,Distributor,"Manufacturer, Custom Manufacturer",['Not Available'],,,Not Available,1989,Not Available,https://www.thomasnet.com/profile/00629954/spencer-technical-sales-inc.html?cid=629954&cov=NA&heading=21650809&searchpos=383&what=hydraulic+cylinders
20093976,,Distributor,,"Easley, SC 29640",tel://800-732-8704,,"Company Description by Thomasnet
Distributor of fluid power components and systems. Pneumatic, hydraulic, and electrical products are available. Products include bulkheads, controllers, sensors, cylinders, valves, manifolds, pumps, switches, couplers, preventers, and actuators.","['Cylinders: Hydraulic', 'Cylinders', 'Cylinders: Pneumatic']","['Actuators', 'Bulkheads', 'Connectors', 'Couplers and Couplings', 'Cylinders', 'Fittings', 'Fluid Power Products', 'Manifolds', 'Mufflers', 'Panels', 'Process Machinery', 'Sensors / Detectors / Transducers', 'Slides', 'Switches', 'Timers', 'Valves']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=20093976&search_position=384&product_family=152449,,,Distributor,,['Not Available'],,,$5 - 9.9 Mil,1995,10-49,https://www.thomasnet.com/profile/20093976/integrated-automation-inc.html?cid=20093976&cov=NA&heading=21650809&searchpos=384&what=hydraulic+cylinders
5224,,Distributor,,"Charlotte, NC 28273",tel://704-588-5114,Distributor of hydraulic cylinders available in various models & dimensions. Pneumatic & air cylinders are also available. Hydraulic cylinders are suitable for industrial & commercial applications.,"Company Description by Thomasnet
Distributor of hydraulic & pneumatic products & power transmission equipment & supplies. Hydraulic & pneumatic products include accumulators, air compressors, air control, check, needle & ball valves, air/oil tanks, circulating oil & water heaters, air & hydraulic cylinders, flow controls, gauges, heat exchangers, hose, tubing & fittings, filters, motors, pumps, intensifiers, manifolds, proximity switches, quick disconnects, couplers, reservoirs & vibrators. Power transmission equipment & supplies include ballscrews, shafting, bearings, belting, chain, chain attachments, sprockets, clamps, conveyors, seals, speed reducers, gearboxes, V-belts, sheaves, variable speed AC/DC drives, winches, reels, pulleys & idlers, hose & electric motors.","['Cylinders: Hydraulic', 'Cylinders: Air', 'Cylinders: Pneumatic']","['Accumulators', 'Actuators', 'Adapters', 'Bearings', 'Belts', 'Casters', 'Chains', 'Clamps', 'Compressors', 'Controls and Controllers', 'Conveyors', 'Couplers and Couplings', 'Cylinders', 'Disconnects', 'Exchangers', 'Filters', 'Fittings', 'Fluid Conditioning Equipment', 'Gages', 'Gearheads and Gearboxes', 'Gears', 'Heaters', 'Hose', 'Hydraulic Equipment', 'Intensifiers', 'Lubricators']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=5224&search_position=385&product_family=155024,"['B-D Cylinder', 'Chicago', 'Cross', 'Lynair', 'Prince']",,Distributor,Custom Manufacturer,['Not Available'],,,Not Available,1988,10-49,https://www.thomasnet.com/profile/00005224/indesco.html?cid=5224&cov=NA&heading=21650809&searchpos=385&what=hydraulic+cylinders
10056198,,Finishing Service Company,,"Valdosta, GA 31601",tel://229-245-0810,"Proprietary Hard Chrome Plating Engineered For Plastic Extrusion Dies, Rolls & Screws. Specializing In Pipe & Profile Dies, Blown Film Dies, Flat Film/Sheet Dies, Single & Twin Screws, In-House Machining, Grinding, Polishing & Mirror Finishing Services. Remanufacturing Services","Company Description by Thomasnet
Precision plating service for commercial industries. Capabilities include grinding, polishing, plating, finishing and coating services.",['Cylinders: Hydraulic'],"['Coating Equipment', 'Coating Services', 'Coatings', 'Cylinders', 'Dies', 'Finishing Services', 'Grinding Services', 'Machinery', 'Machining', 'Plating Services', 'Polishing Services', 'Wheels']",https://www.thomasnet.com/products-services.html?cov=NA&what=hydraulic+cylinders&heading=21650809&cid=10056198&search_position=386&product_family=153224,,,Finishing Service Company,"Manufacturer, Service Company",['Not Available'],,https://www.thomasnet.com/branches.html?what=hydraulic+cylinders&heading=21650809&cov=NA&cid=10056198&bloc=NA&WTZO=copro+biz+det,Not Available,1967,50-99,https://www.thomasnet.com/branchloc.html?cid=10056198&cov=NA&goto=%2Fprofile%2F10056198%2Fprecision-industries-inc.html&heading=21650809&searchpos=386&what=hydraulic+cylinders
122587,,Distributor,,"Carmel, IN 46033",tel://317-446-4409,"Hydraulic & pnuematic press & cylinder packings would include OEM replacements, single rings of rubber, rubber & duct, urethane-polymer blends, vee rings of rubber, rubber & duct, urethane polymer blends & PTFE.","Company Description by Thomasnet
Distributor of industrial products. Products include mechanical seals, o-rings, press/cylinder packings, gaskets, and pipe joints. A specialty line of maintenance chemical products is also offered, including degreasers, release agents, anti-seize compounds, and high-temperature food lubricants. Products are offered in multiple varieties and materials. Types of materials include PTFE, graphite, carbon yarns, Kevlar, acrylics, rubber, and aluminum. Products offered in wide range of sizes as well. OEM replacements also available.","['Cylinders: Hydraulic', 'Cylinders: Air', 'Cylinders: Hydraulic Telescopic', 'Cylinders: Hydraulic, Adjustable Stroke', 'Cylinders: Hydraulic, Position Sensing', 'Cylinders: Mill Type, Hydraulic', 'Forklift Repair Hydraulic Cylinders']","['Additive Manufacturing Materials', 'Bleaching Equipment', 'Bullet Resistant Materials', 'Calibrators', 'Ceramics', 'Chemicals', 'Composites', 'Construction Materials', 'Controls and Controllers', 'COVID-19 Response', 'Cups', 'Cylinders', 'Extractors', 'Fabrication Services', 'Fillers', 'Fittings', 'Flanges', 'Flexible Materials', 'Gaskets', 'Graphite', 'Grease', 'Hammers']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=122587&search_position=387&product_family=165923,"['Holz', 'Mikron', 'Sepco', 'Unaflex', 'UTEX']",,Distributor,"Custom Manufacturer, Service Company",['Not Available'],,,Under $1 Mil,1970,1-9,https://www.thomasnet.com/profile/00122587/industrial-packing-seal-co-inc.html?cid=122587&cov=NA&heading=21650809&searchpos=387&what=hydraulic+cylinders
74146,,Custom Manufacturer,,"Abilene, TX 79601",tel://877-612-6396,,"Company Description by Thomasnet
Custom manufacturer of tools, fixtures and dies. Products such as spur, helical and worm gears, splines, hydraulic cylinders, straightens cylinder rods and parts are available. Capabilities include assembly, turning, milling, drilling, tapping, hobbing, and welding services.","['Cylinders: Hydraulic', 'Cylinders']","['Assembly Services', 'Blanks', 'Brazing Services', 'Bushings', 'Cylinders', 'Dies', 'Drilling Services', 'Fixtures', 'Flywheels', 'Gearheads and Gearboxes', 'Gears', 'Hobbing Services', 'Hydraulic Equipment', 'Machining', 'Milling Services', 'Oil and Gas Field Equipment', 'Pulleys', 'Pumps', 'Rods', 'Slotting Services', 'Splines', 'Tapping Services', 'Tools', 'Turning Services', 'Welding Services']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=74146&search_position=388&product_family=157558,,,Custom Manufacturer,"Manufacturer, Service Company",['Not Available'],,,Under $1 Mil,Not Available,1-9,https://www.thomasnet.com/profile/00074146/hermanns-tool-machine-works-inc.html?cid=74146&cov=NA&heading=21650809&searchpos=388&what=hydraulic+cylinders
